,Plant Name,UniqueID_Final,ORIS Plant Code,Boiler/Generator/Committed Unit,Unit ID,CAMD Database UnitID,PlantType,Combustion Turbine/IC Engine,Region Name,State Name,State Code,County,County Code,FIPS5,Capacity (MW),Heat Rate (Btu/kWh),On Line Year,Retirement Year,Firing,Bottom,Cogen?,Modeled Fuels,Wet/DryScrubber,Scrubber_Online_Year,Scrubber Efficiency,NOx Comb Control,NOx Post-Comb Control,SCR_Online_Year,SNCR_Online_Year,PM Control,FlueGasConditioning_Flag,Mercury_Controls,ACI_Online_Year,Mercury_Controls Efficiency,SO2 Permit Rate (lbs/mmBtu),Mode 1 NOx Rate (lbs/mmBtu),Mode 2 NOx Rate (lbs/mmBtu),Mode 3 NOx Rate  (lbs/mmBtu),Mode 4 NOx Rate  (lbs/mmBtu),Hg EMF for BIT,Hg EMF for SUB,Hg EMF for LIG,HCL Removal,DSI Unit,DSI Online Year,CCS,CCS Removal,C2G,C2G Online Year,BART Affected Unit,FuelType,Plant Code_x,Latitude,Longitude,Plant Code_y,Generator ID,Nameplate Energy Capacity (MWh),Maximum Charge Rate (MW),Maximum Discharge Rate (MW),Technology,Efficiency,Minimum Energy Capacity (MWh),FuelPrice($/MMBtu),CO2EmRate(lb/MMBtu),geometry,index_right,OBJECTID,PCA_REG,Shape_Leng,Shape_Area,PCA_Code,RTO_Code,region,FuelType2,hrGroup,MinDownTime(hrs),RampRate(MW/hr),StartCost($),MinLoad(MWh),RandOpCostAdder($/MWh),FOM(2012$/MW/yr),VOM(2012$/MWh),OpCost($/MWh),RegOfferElig,RegOfferCost($/MW),FlexOfferElig,ContOfferElig,YearAddedCE,Retired,YearRetiredByCE,YearRetiredByAge,GAMS Symbol,DataSource,ATBTechnologyType,ThermalOrRenewableOrStorage,CAPEX(2012$/MW),NSPSCompliant,NOxEmRate(lb/MMBtu),SO2EmRate(lb/MMBtu),Lifetime(years),SO2 Scrubber,CoalType,ECAPEX(2012$/MWH),PlantCategory,Max Zonal Cap,Variable Weight
676,,,61736,,1,,solarlat26.0lon-97.5,,,,,,,,100.0,0.0,2050.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Solar,,26.0,-97.5,,,,,,,,,0.0,0.0,POINT (-97.5 26),64.0,65.0,65.0,51.695295702,9.56289745704,p65,rto10,p65,,,0.0,100.0,10.208981769675411,0.0,0.0,13424.87916,0.0,0.0,0,0.0,0,0,2050,False,,,61736+1,atb,Utility PV - 20% - Mid,renewable,571189.0038,Yes,0.0,0.0,20.0,,,,Renewable,34000.0,1.0198656872100118
677,,,61737,,1,,solarlat26.0lon-97.5,,,,,,,,100.0,0.0,2050.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Solar,,26.0,-97.5,,,,,,,,,0.0,0.0,POINT (-97.5 26),64.0,65.0,65.0,51.695295702,9.56289745704,p65,rto10,p65,,,0.0,100.0,10.208981769675411,0.0,0.0,13424.87916,0.0,0.0,0,0.0,0,0,2050,False,,,61737+1,atb,Utility PV - 20% - Mid,renewable,571189.0038,Yes,0.0,0.0,20.0,,,,Renewable,34000.0,1.0198656872100118
678,,,61738,,1,,solarlat26.0lon-97.5,,,,,,,,100.0,0.0,2050.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Solar,,26.0,-97.5,,,,,,,,,0.0,0.0,POINT (-97.5 26),64.0,65.0,65.0,51.695295702,9.56289745704,p65,rto10,p65,,,0.0,100.0,10.208981769675411,0.0,0.0,13424.87916,0.0,0.0,0,0.0,0,0,2050,False,,,61738+1,atb,Utility PV - 20% - Mid,renewable,571189.0038,Yes,0.0,0.0,20.0,,,,Renewable,34000.0,1.0198656872100118
679,,,61739,,1,,solarlat26.0lon-97.5,,,,,,,,100.0,0.0,2050.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Solar,,26.0,-97.5,,,,,,,,,0.0,0.0,POINT (-97.5 26),64.0,65.0,65.0,51.695295702,9.56289745704,p65,rto10,p65,,,0.0,100.0,10.208981769675411,0.0,0.0,13424.87916,0.0,0.0,0,0.0,0,0,2050,False,,,61739+1,atb,Utility PV - 20% - Mid,renewable,571189.0038,Yes,0.0,0.0,20.0,,,,Renewable,34000.0,1.0198656872100118
680,,,61740,,1,,solarlat26.0lon-97.5,,,,,,,,100.0,0.0,2050.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Solar,,26.0,-97.5,,,,,,,,,0.0,0.0,POINT (-97.5 26),64.0,65.0,65.0,51.695295702,9.56289745704,p65,rto10,p65,,,0.0,100.0,10.208981769675411,0.0,0.0,13424.87916,0.0,0.0,0,0.0,0,0,2050,False,,,61740+1,atb,Utility PV - 20% - Mid,renewable,571189.0038,Yes,0.0,0.0,20.0,,,,Renewable,34000.0,1.0198656872100118
681,,,61741,,1,,solarlat26.0lon-97.5,,,,,,,,100.0,0.0,2050.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Solar,,26.0,-97.5,,,,,,,,,0.0,0.0,POINT (-97.5 26),64.0,65.0,65.0,51.695295702,9.56289745704,p65,rto10,p65,,,0.0,100.0,10.208981769675411,0.0,0.0,13424.87916,0.0,0.0,0,0.0,0,0,2050,False,,,61741+1,atb,Utility PV - 20% - Mid,renewable,571189.0038,Yes,0.0,0.0,20.0,,,,Renewable,34000.0,1.0198656872100118
682,,,61742,,1,,solarlat26.0lon-97.5,,,,,,,,100.0,0.0,2050.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Solar,,26.0,-97.5,,,,,,,,,0.0,0.0,POINT (-97.5 26),64.0,65.0,65.0,51.695295702,9.56289745704,p65,rto10,p65,,,0.0,100.0,10.208981769675411,0.0,0.0,13424.87916,0.0,0.0,0,0.0,0,0,2050,False,,,61742+1,atb,Utility PV - 20% - Mid,renewable,571189.0038,Yes,0.0,0.0,20.0,,,,Renewable,34000.0,1.0198656872100118
683,,,61743,,1,,solarlat26.0lon-97.5,,,,,,,,100.0,0.0,2050.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Solar,,26.0,-97.5,,,,,,,,,0.0,0.0,POINT (-97.5 26),64.0,65.0,65.0,51.695295702,9.56289745704,p65,rto10,p65,,,0.0,100.0,10.208981769675411,0.0,0.0,13424.87916,0.0,0.0,0,0.0,0,0,2050,False,,,61743+1,atb,Utility PV - 20% - Mid,renewable,571189.0038,Yes,0.0,0.0,20.0,,,,Renewable,34000.0,1.0198656872100118
684,,,61744,,1,,solarlat26.0lon-97.5,,,,,,,,100.0,0.0,2050.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Solar,,26.0,-97.5,,,,,,,,,0.0,0.0,POINT (-97.5 26),64.0,65.0,65.0,51.695295702,9.56289745704,p65,rto10,p65,,,0.0,100.0,10.208981769675411,0.0,0.0,13424.87916,0.0,0.0,0,0.0,0,0,2050,False,,,61744+1,atb,Utility PV - 20% - Mid,renewable,571189.0038,Yes,0.0,0.0,20.0,,,,Renewable,34000.0,1.0198656872100118
685,,,61745,,1,,solarlat26.0lon-97.5,,,,,,,,100.0,0.0,2050.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Solar,,26.0,-97.5,,,,,,,,,0.0,0.0,POINT (-97.5 26),64.0,65.0,65.0,51.695295702,9.56289745704,p65,rto10,p65,,,0.0,100.0,10.208981769675411,0.0,0.0,13424.87916,0.0,0.0,0,0.0,0,0,2050,False,,,61745+1,atb,Utility PV - 20% - Mid,renewable,571189.0038,Yes,0.0,0.0,20.0,,,,Renewable,34000.0,1.0198656872100118
686,,,61746,,1,,solarlat26.0lon-97.5,,,,,,,,100.0,0.0,2050.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Solar,,26.0,-97.5,,,,,,,,,0.0,0.0,POINT (-97.5 26),64.0,65.0,65.0,51.695295702,9.56289745704,p65,rto10,p65,,,0.0,100.0,10.208981769675411,0.0,0.0,13424.87916,0.0,0.0,0,0.0,0,0,2050,False,,,61746+1,atb,Utility PV - 20% - Mid,renewable,571189.0038,Yes,0.0,0.0,20.0,,,,Renewable,34000.0,1.0198656872100118
687,,,61747,,1,,solarlat26.0lon-97.5,,,,,,,,100.0,0.0,2050.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Solar,,26.0,-97.5,,,,,,,,,0.0,0.0,POINT (-97.5 26),64.0,65.0,65.0,51.695295702,9.56289745704,p65,rto10,p65,,,0.0,100.0,10.208981769675411,0.0,0.0,13424.87916,0.0,0.0,0,0.0,0,0,2050,False,,,61747+1,atb,Utility PV - 20% - Mid,renewable,571189.0038,Yes,0.0,0.0,20.0,,,,Renewable,34000.0,1.0198656872100118
688,,,61748,,1,,solarlat26.0lon-97.5,,,,,,,,100.0,0.0,2050.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Solar,,26.0,-97.5,,,,,,,,,0.0,0.0,POINT (-97.5 26),64.0,65.0,65.0,51.695295702,9.56289745704,p65,rto10,p65,,,0.0,100.0,10.208981769675411,0.0,0.0,13424.87916,0.0,0.0,0,0.0,0,0,2050,False,,,61748+1,atb,Utility PV - 20% - Mid,renewable,571189.0038,Yes,0.0,0.0,20.0,,,,Renewable,34000.0,1.0198656872100118
689,,,61749,,1,,solarlat26.0lon-97.5,,,,,,,,100.0,0.0,2050.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Solar,,26.0,-97.5,,,,,,,,,0.0,0.0,POINT (-97.5 26),64.0,65.0,65.0,51.695295702,9.56289745704,p65,rto10,p65,,,0.0,100.0,10.208981769675411,0.0,0.0,13424.87916,0.0,0.0,0,0.0,0,0,2050,False,,,61749+1,atb,Utility PV - 20% - Mid,renewable,571189.0038,Yes,0.0,0.0,20.0,,,,Renewable,34000.0,1.0198656872100118
690,,,61750,,1,,solarlat26.0lon-97.5,,,,,,,,100.0,0.0,2050.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Solar,,26.0,-97.5,,,,,,,,,0.0,0.0,POINT (-97.5 26),64.0,65.0,65.0,51.695295702,9.56289745704,p65,rto10,p65,,,0.0,100.0,10.208981769675411,0.0,0.0,13424.87916,0.0,0.0,0,0.0,0,0,2050,False,,,61750+1,atb,Utility PV - 20% - Mid,renewable,571189.0038,Yes,0.0,0.0,20.0,,,,Renewable,34000.0,1.0198656872100118
691,,,61751,,1,,solarlat26.0lon-97.5,,,,,,,,100.0,0.0,2050.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Solar,,26.0,-97.5,,,,,,,,,0.0,0.0,POINT (-97.5 26),64.0,65.0,65.0,51.695295702,9.56289745704,p65,rto10,p65,,,0.0,100.0,10.208981769675411,0.0,0.0,13424.87916,0.0,0.0,0,0.0,0,0,2050,False,,,61751+1,atb,Utility PV - 20% - Mid,renewable,571189.0038,Yes,0.0,0.0,20.0,,,,Renewable,34000.0,1.0198656872100118
692,,,61752,,1,,solarlat26.0lon-97.5,,,,,,,,100.0,0.0,2050.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Solar,,26.0,-97.5,,,,,,,,,0.0,0.0,POINT (-97.5 26),64.0,65.0,65.0,51.695295702,9.56289745704,p65,rto10,p65,,,0.0,100.0,10.208981769675411,0.0,0.0,13424.87916,0.0,0.0,0,0.0,0,0,2050,False,,,61752+1,atb,Utility PV - 20% - Mid,renewable,571189.0038,Yes,0.0,0.0,20.0,,,,Renewable,34000.0,1.0198656872100118
693,,,61753,,1,,solarlat26.0lon-97.5,,,,,,,,100.0,0.0,2050.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Solar,,26.0,-97.5,,,,,,,,,0.0,0.0,POINT (-97.5 26),64.0,65.0,65.0,51.695295702,9.56289745704,p65,rto10,p65,,,0.0,100.0,10.208981769675411,0.0,0.0,13424.87916,0.0,0.0,0,0.0,0,0,2050,False,,,61753+1,atb,Utility PV - 20% - Mid,renewable,571189.0038,Yes,0.0,0.0,20.0,,,,Renewable,34000.0,1.0198656872100118
694,,,61754,,1,,solarlat26.0lon-97.5,,,,,,,,100.0,0.0,2050.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Solar,,26.0,-97.5,,,,,,,,,0.0,0.0,POINT (-97.5 26),64.0,65.0,65.0,51.695295702,9.56289745704,p65,rto10,p65,,,0.0,100.0,10.208981769675411,0.0,0.0,13424.87916,0.0,0.0,0,0.0,0,0,2050,False,,,61754+1,atb,Utility PV - 20% - Mid,renewable,571189.0038,Yes,0.0,0.0,20.0,,,,Renewable,34000.0,1.0198656872100118
695,,,61755,,1,,solarlat26.0lon-97.5,,,,,,,,100.0,0.0,2050.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Solar,,26.0,-97.5,,,,,,,,,0.0,0.0,POINT (-97.5 26),64.0,65.0,65.0,51.695295702,9.56289745704,p65,rto10,p65,,,0.0,100.0,10.208981769675411,0.0,0.0,13424.87916,0.0,0.0,0,0.0,0,0,2050,False,,,61755+1,atb,Utility PV - 20% - Mid,renewable,571189.0038,Yes,0.0,0.0,20.0,,,,Renewable,34000.0,1.0198656872100118
696,,,61756,,1,,solarlat26.0lon-97.5,,,,,,,,100.0,0.0,2050.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Solar,,26.0,-97.5,,,,,,,,,0.0,0.0,POINT (-97.5 26),64.0,65.0,65.0,51.695295702,9.56289745704,p65,rto10,p65,,,0.0,100.0,10.208981769675411,0.0,0.0,13424.87916,0.0,0.0,0,0.0,0,0,2050,False,,,61756+1,atb,Utility PV - 20% - Mid,renewable,571189.0038,Yes,0.0,0.0,20.0,,,,Renewable,34000.0,1.0198656872100118
697,,,61757,,1,,solarlat26.0lon-97.5,,,,,,,,100.0,0.0,2050.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Solar,,26.0,-97.5,,,,,,,,,0.0,0.0,POINT (-97.5 26),64.0,65.0,65.0,51.695295702,9.56289745704,p65,rto10,p65,,,0.0,100.0,10.208981769675411,0.0,0.0,13424.87916,0.0,0.0,0,0.0,0,0,2050,False,,,61757+1,atb,Utility PV - 20% - Mid,renewable,571189.0038,Yes,0.0,0.0,20.0,,,,Renewable,34000.0,1.0198656872100118
698,,,61758,,1,,solarlat26.0lon-97.5,,,,,,,,100.0,0.0,2050.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Solar,,26.0,-97.5,,,,,,,,,0.0,0.0,POINT (-97.5 26),64.0,65.0,65.0,51.695295702,9.56289745704,p65,rto10,p65,,,0.0,100.0,10.208981769675411,0.0,0.0,13424.87916,0.0,0.0,0,0.0,0,0,2050,False,,,61758+1,atb,Utility PV - 20% - Mid,renewable,571189.0038,Yes,0.0,0.0,20.0,,,,Renewable,34000.0,1.0198656872100118
699,,,61759,,1,,solarlat26.0lon-97.5,,,,,,,,100.0,0.0,2050.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Solar,,26.0,-97.5,,,,,,,,,0.0,0.0,POINT (-97.5 26),64.0,65.0,65.0,51.695295702,9.56289745704,p65,rto10,p65,,,0.0,100.0,10.208981769675411,0.0,0.0,13424.87916,0.0,0.0,0,0.0,0,0,2050,False,,,61759+1,atb,Utility PV - 20% - Mid,renewable,571189.0038,Yes,0.0,0.0,20.0,,,,Renewable,34000.0,1.0198656872100118
700,,,61760,,1,,solarlat26.0lon-97.5,,,,,,,,100.0,0.0,2050.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Solar,,26.0,-97.5,,,,,,,,,0.0,0.0,POINT (-97.5 26),64.0,65.0,65.0,51.695295702,9.56289745704,p65,rto10,p65,,,0.0,100.0,10.208981769675411,0.0,0.0,13424.87916,0.0,0.0,0,0.0,0,0,2050,False,,,61760+1,atb,Utility PV - 20% - Mid,renewable,571189.0038,Yes,0.0,0.0,20.0,,,,Renewable,34000.0,1.0198656872100118
701,,,61761,,1,,solarlat26.0lon-97.5,,,,,,,,100.0,0.0,2050.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Solar,,26.0,-97.5,,,,,,,,,0.0,0.0,POINT (-97.5 26),64.0,65.0,65.0,51.695295702,9.56289745704,p65,rto10,p65,,,0.0,100.0,10.208981769675411,0.0,0.0,13424.87916,0.0,0.0,0,0.0,0,0,2050,False,,,61761+1,atb,Utility PV - 20% - Mid,renewable,571189.0038,Yes,0.0,0.0,20.0,,,,Renewable,34000.0,1.0198656872100118
702,,,61762,,1,,solarlat26.0lon-97.5,,,,,,,,100.0,0.0,2050.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Solar,,26.0,-97.5,,,,,,,,,0.0,0.0,POINT (-97.5 26),64.0,65.0,65.0,51.695295702,9.56289745704,p65,rto10,p65,,,0.0,100.0,10.208981769675411,0.0,0.0,13424.87916,0.0,0.0,0,0.0,0,0,2050,False,,,61762+1,atb,Utility PV - 20% - Mid,renewable,571189.0038,Yes,0.0,0.0,20.0,,,,Renewable,34000.0,1.0198656872100118
703,,,61763,,1,,solarlat26.0lon-97.5,,,,,,,,100.0,0.0,2050.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Solar,,26.0,-97.5,,,,,,,,,0.0,0.0,POINT (-97.5 26),64.0,65.0,65.0,51.695295702,9.56289745704,p65,rto10,p65,,,0.0,100.0,10.208981769675411,0.0,0.0,13424.87916,0.0,0.0,0,0.0,0,0,2050,False,,,61763+1,atb,Utility PV - 20% - Mid,renewable,571189.0038,Yes,0.0,0.0,20.0,,,,Renewable,34000.0,1.0198656872100118
704,,,61764,,1,,solarlat26.0lon-97.5,,,,,,,,100.0,0.0,2050.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Solar,,26.0,-97.5,,,,,,,,,0.0,0.0,POINT (-97.5 26),64.0,65.0,65.0,51.695295702,9.56289745704,p65,rto10,p65,,,0.0,100.0,10.208981769675411,0.0,0.0,13424.87916,0.0,0.0,0,0.0,0,0,2050,False,,,61764+1,atb,Utility PV - 20% - Mid,renewable,571189.0038,Yes,0.0,0.0,20.0,,,,Renewable,34000.0,1.0198656872100118
705,,,61765,,1,,solarlat26.0lon-97.5,,,,,,,,100.0,0.0,2050.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Solar,,26.0,-97.5,,,,,,,,,0.0,0.0,POINT (-97.5 26),64.0,65.0,65.0,51.695295702,9.56289745704,p65,rto10,p65,,,0.0,100.0,10.208981769675411,0.0,0.0,13424.87916,0.0,0.0,0,0.0,0,0,2050,False,,,61765+1,atb,Utility PV - 20% - Mid,renewable,571189.0038,Yes,0.0,0.0,20.0,,,,Renewable,34000.0,1.0198656872100118
706,,,61766,,1,,solarlat26.0lon-97.5,,,,,,,,100.0,0.0,2050.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Solar,,26.0,-97.5,,,,,,,,,0.0,0.0,POINT (-97.5 26),64.0,65.0,65.0,51.695295702,9.56289745704,p65,rto10,p65,,,0.0,100.0,10.208981769675411,0.0,0.0,13424.87916,0.0,0.0,0,0.0,0,0,2050,False,,,61766+1,atb,Utility PV - 20% - Mid,renewable,571189.0038,Yes,0.0,0.0,20.0,,,,Renewable,34000.0,1.0198656872100118
707,,,61767,,1,,solarlat26.0lon-97.5,,,,,,,,100.0,0.0,2050.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Solar,,26.0,-97.5,,,,,,,,,0.0,0.0,POINT (-97.5 26),64.0,65.0,65.0,51.695295702,9.56289745704,p65,rto10,p65,,,0.0,100.0,10.208981769675411,0.0,0.0,13424.87916,0.0,0.0,0,0.0,0,0,2050,False,,,61767+1,atb,Utility PV - 20% - Mid,renewable,571189.0038,Yes,0.0,0.0,20.0,,,,Renewable,34000.0,1.0198656872100118
708,,,61768,,1,,solarlat26.0lon-97.5,,,,,,,,100.0,0.0,2050.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Solar,,26.0,-97.5,,,,,,,,,0.0,0.0,POINT (-97.5 26),64.0,65.0,65.0,51.695295702,9.56289745704,p65,rto10,p65,,,0.0,100.0,10.208981769675411,0.0,0.0,13424.87916,0.0,0.0,0,0.0,0,0,2050,False,,,61768+1,atb,Utility PV - 20% - Mid,renewable,571189.0038,Yes,0.0,0.0,20.0,,,,Renewable,34000.0,1.0198656872100118
709,,,61769,,1,,solarlat26.0lon-97.5,,,,,,,,100.0,0.0,2050.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Solar,,26.0,-97.5,,,,,,,,,0.0,0.0,POINT (-97.5 26),64.0,65.0,65.0,51.695295702,9.56289745704,p65,rto10,p65,,,0.0,100.0,10.208981769675411,0.0,0.0,13424.87916,0.0,0.0,0,0.0,0,0,2050,False,,,61769+1,atb,Utility PV - 20% - Mid,renewable,571189.0038,Yes,0.0,0.0,20.0,,,,Renewable,34000.0,1.0198656872100118
710,,,61770,,1,,solarlat26.0lon-97.5,,,,,,,,100.0,0.0,2050.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Solar,,26.0,-97.5,,,,,,,,,0.0,0.0,POINT (-97.5 26),64.0,65.0,65.0,51.695295702,9.56289745704,p65,rto10,p65,,,0.0,100.0,10.208981769675411,0.0,0.0,13424.87916,0.0,0.0,0,0.0,0,0,2050,False,,,61770+1,atb,Utility PV - 20% - Mid,renewable,571189.0038,Yes,0.0,0.0,20.0,,,,Renewable,34000.0,1.0198656872100118
711,,,61771,,1,,solarlat26.0lon-97.5,,,,,,,,100.0,0.0,2050.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Solar,,26.0,-97.5,,,,,,,,,0.0,0.0,POINT (-97.5 26),64.0,65.0,65.0,51.695295702,9.56289745704,p65,rto10,p65,,,0.0,100.0,10.208981769675411,0.0,0.0,13424.87916,0.0,0.0,0,0.0,0,0,2050,False,,,61771+1,atb,Utility PV - 20% - Mid,renewable,571189.0038,Yes,0.0,0.0,20.0,,,,Renewable,34000.0,1.0198656872100118
712,,,61772,,1,,solarlat26.0lon-97.5,,,,,,,,100.0,0.0,2050.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Solar,,26.0,-97.5,,,,,,,,,0.0,0.0,POINT (-97.5 26),64.0,65.0,65.0,51.695295702,9.56289745704,p65,rto10,p65,,,0.0,100.0,10.208981769675411,0.0,0.0,13424.87916,0.0,0.0,0,0.0,0,0,2050,False,,,61772+1,atb,Utility PV - 20% - Mid,renewable,571189.0038,Yes,0.0,0.0,20.0,,,,Renewable,34000.0,1.0198656872100118
713,,,61773,,1,,solarlat26.0lon-97.5,,,,,,,,100.0,0.0,2050.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Solar,,26.0,-97.5,,,,,,,,,0.0,0.0,POINT (-97.5 26),64.0,65.0,65.0,51.695295702,9.56289745704,p65,rto10,p65,,,0.0,100.0,10.208981769675411,0.0,0.0,13424.87916,0.0,0.0,0,0.0,0,0,2050,False,,,61773+1,atb,Utility PV - 20% - Mid,renewable,571189.0038,Yes,0.0,0.0,20.0,,,,Renewable,34000.0,1.0198656872100118
714,,,61774,,1,,solarlat26.0lon-97.5,,,,,,,,100.0,0.0,2050.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Solar,,26.0,-97.5,,,,,,,,,0.0,0.0,POINT (-97.5 26),64.0,65.0,65.0,51.695295702,9.56289745704,p65,rto10,p65,,,0.0,100.0,10.208981769675411,0.0,0.0,13424.87916,0.0,0.0,0,0.0,0,0,2050,False,,,61774+1,atb,Utility PV - 20% - Mid,renewable,571189.0038,Yes,0.0,0.0,20.0,,,,Renewable,34000.0,1.0198656872100118
715,,,61775,,1,,solarlat26.0lon-97.5,,,,,,,,100.0,0.0,2050.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Solar,,26.0,-97.5,,,,,,,,,0.0,0.0,POINT (-97.5 26),64.0,65.0,65.0,51.695295702,9.56289745704,p65,rto10,p65,,,0.0,100.0,10.208981769675411,0.0,0.0,13424.87916,0.0,0.0,0,0.0,0,0,2050,False,,,61775+1,atb,Utility PV - 20% - Mid,renewable,571189.0038,Yes,0.0,0.0,20.0,,,,Renewable,34000.0,1.0198656872100118
716,,,61776,,1,,solarlat26.0lon-97.5,,,,,,,,100.0,0.0,2050.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Solar,,26.0,-97.5,,,,,,,,,0.0,0.0,POINT (-97.5 26),64.0,65.0,65.0,51.695295702,9.56289745704,p65,rto10,p65,,,0.0,100.0,10.208981769675411,0.0,0.0,13424.87916,0.0,0.0,0,0.0,0,0,2050,False,,,61776+1,atb,Utility PV - 20% - Mid,renewable,571189.0038,Yes,0.0,0.0,20.0,,,,Renewable,34000.0,1.0198656872100118
717,,,61777,,1,,solarlat26.0lon-97.5,,,,,,,,100.0,0.0,2050.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Solar,,26.0,-97.5,,,,,,,,,0.0,0.0,POINT (-97.5 26),64.0,65.0,65.0,51.695295702,9.56289745704,p65,rto10,p65,,,0.0,100.0,10.208981769675411,0.0,0.0,13424.87916,0.0,0.0,0,0.0,0,0,2050,False,,,61777+1,atb,Utility PV - 20% - Mid,renewable,571189.0038,Yes,0.0,0.0,20.0,,,,Renewable,34000.0,1.0198656872100118
718,,,61778,,1,,solarlat26.0lon-97.5,,,,,,,,100.0,0.0,2050.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Solar,,26.0,-97.5,,,,,,,,,0.0,0.0,POINT (-97.5 26),64.0,65.0,65.0,51.695295702,9.56289745704,p65,rto10,p65,,,0.0,100.0,10.208981769675411,0.0,0.0,13424.87916,0.0,0.0,0,0.0,0,0,2050,False,,,61778+1,atb,Utility PV - 20% - Mid,renewable,571189.0038,Yes,0.0,0.0,20.0,,,,Renewable,34000.0,1.0198656872100118
719,,,61779,,1,,solarlat26.0lon-97.5,,,,,,,,100.0,0.0,2050.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Solar,,26.0,-97.5,,,,,,,,,0.0,0.0,POINT (-97.5 26),64.0,65.0,65.0,51.695295702,9.56289745704,p65,rto10,p65,,,0.0,100.0,10.208981769675411,0.0,0.0,13424.87916,0.0,0.0,0,0.0,0,0,2050,False,,,61779+1,atb,Utility PV - 20% - Mid,renewable,571189.0038,Yes,0.0,0.0,20.0,,,,Renewable,34000.0,1.0198656872100118
720,,,61780,,1,,solarlat26.0lon-97.5,,,,,,,,100.0,0.0,2050.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Solar,,26.0,-97.5,,,,,,,,,0.0,0.0,POINT (-97.5 26),64.0,65.0,65.0,51.695295702,9.56289745704,p65,rto10,p65,,,0.0,100.0,10.208981769675411,0.0,0.0,13424.87916,0.0,0.0,0,0.0,0,0,2050,False,,,61780+1,atb,Utility PV - 20% - Mid,renewable,571189.0038,Yes,0.0,0.0,20.0,,,,Renewable,34000.0,1.0198656872100118
721,,,61781,,1,,solarlat26.0lon-97.5,,,,,,,,100.0,0.0,2050.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Solar,,26.0,-97.5,,,,,,,,,0.0,0.0,POINT (-97.5 26),64.0,65.0,65.0,51.695295702,9.56289745704,p65,rto10,p65,,,0.0,100.0,10.208981769675411,0.0,0.0,13424.87916,0.0,0.0,0,0.0,0,0,2050,False,,,61781+1,atb,Utility PV - 20% - Mid,renewable,571189.0038,Yes,0.0,0.0,20.0,,,,Renewable,34000.0,1.0198656872100118
