,p61,p62,p60,p63,p64,p65,p67
2050-01-17 00:00:00,1059.211849,760.482336,445.178049,14638.1687,4799.54765,6866.928910000001,8931.3926
2050-01-17 01:00:00,1015.924819,729.4016389999998,426.983391,14039.9329,4603.4045700000015,6586.28145,8566.378009999999
2050-01-17 02:00:00,991.978511,712.209756,416.919645,13709.0094,4494.89797,6431.0556099999985,8364.472459999999
2050-01-17 03:00:00,988.279905,709.554527,415.365748,13657.8967,4478.1377200000015,6407.06761,8333.29076
2050-01-17 04:00:00,1009.884634,725.065493,424.44591900000006,13956.452769999998,4576.02519,6547.128760000001,8515.44125
2050-01-17 05:00:00,1097.541481,788.000425,461.286795,15167.8656,4973.228270000001,7115.41525,9254.58574
2050-01-17 06:00:00,1253.97899,900.31735,527.0364860000002,17329.8101,5682.080410000001,8129.6079,10573.6946
2050-01-17 07:00:00,1329.5870400000001,954.60179,558.814157,18374.7015,6024.68193,8619.77746,11211.2228
2050-01-17 08:00:00,1323.90192,950.52128,556.4242730000002,18296.1287,5998.9169200000015,8582.924570000001,11163.2858
2050-01-17 09:00:00,1346.19956,966.53004,565.79581,18604.2815,6099.94414,8727.48216,11351.3005
2050-01-17 10:00:00,1368.8226,982.77193,575.304692,18916.9388,6202.45931,8874.155509999999,11542.0566
2050-01-17 11:00:00,1381.17822,991.64254,580.497386,19087.6887,6258.45678,8954.242470000001,11646.2406
2050-01-17 12:00:00,1383.87308,993.57652,581.6283990000002,19124.9287,6270.660370000001,8971.7221,11668.9625
2050-01-17 13:00:00,1391.5470699999996,999.08737,584.854462,19230.9705,6305.42321,9021.4653,11733.663
2050-01-17 14:00:00,1379.96795,990.77332,579.988881,19070.9613,6252.96697,8946.3979,11636.0431
2050-01-17 15:00:00,1374.6439599999999,986.95177,577.750436,18997.3772,6228.8427200000015,8911.8872,11591.133999999998
2050-01-17 16:00:00,1379.98389,990.78469,579.994884,19071.1786,6253.03406,8946.5006,11636.1646
2050-01-17 17:00:00,1414.68771,1015.70121,594.5804059999998,19550.7908,6410.284879999998,9171.4931,11928.7847
2050-01-17 18:00:00,1519.05191,1090.63126,638.444026,20993.0819,6883.196459999999,9848.0878,12808.7998
2050-01-17 19:00:00,1524.8443200000006,1094.78976,640.878323,21073.1213,6909.4306799999995,9885.6363,12857.6405
2050-01-17 20:00:00,1506.16148,1081.37736,633.0267980000001,20814.9301,6824.785379999998,9764.51829,12700.1076
2050-01-17 21:00:00,1455.50729,1045.008199,611.735909,20114.8884,6595.25385,9436.12286,12272.97194
2050-01-17 22:00:00,1366.732265,981.27086,574.4255420000002,18888.0608,6192.98946,8860.5942,11524.442640000001
2050-01-17 23:00:00,1281.373905,919.985478,538.549941,17708.400299999998,5806.20459,8307.1975,10804.6731
2050-05-07 00:00:00,1171.465752,1115.968892,520.2484519999998,19782.68,5520.74045,8303.25764,12811.58802
2050-05-07 01:00:00,1107.007306,1054.563866,491.623109,18694.1551,5216.96292,7846.385359999998,12106.64512
2050-05-07 02:00:00,1063.256459,1012.887512,472.193114,17955.3563,5010.78906,7536.29623,11628.19908
2050-05-07 03:00:00,1032.7722,983.847011,458.653964,17440.5454,4867.13066,7320.21548,11294.80721
2050-05-07 04:00:00,1025.032239,976.4717380000001,455.217932,17309.82554,4830.65145,7265.348910000002,11210.14892
2050-05-07 05:00:00,1029.37632,980.610957,457.146357,17383.1906,4851.11484,7296.136359999998,11257.6576
2050-05-07 06:00:00,1036.72838,987.61584,460.410959,17507.3575,4885.77317,7348.2576,11338.0684
2050-05-07 07:00:00,1099.30034,1047.22277,488.20035,18564.0423,5180.656,7791.7779,12022.3867
2050-05-07 08:00:00,1172.41944,1116.8773,520.6711799999998,19798.7958,5525.2345,8310.0196,12822.0164
2050-05-07 09:00:00,1245.34917,1186.35362,553.06026,21030.3731,5868.9429,8826.9497,13619.6234
2050-05-07 10:00:00,1317.8914,1255.4583300000004,585.27605,22255.3863,6210.8039,9341.111,14412.9587
2050-05-07 11:00:00,1398.07204,1331.83934,620.88409,23609.4155,6588.6668,9909.4407,15289.862
2050-05-07 12:00:00,1479.37613,1409.29406,656.99203,24982.4274,6971.8412,10485.7333,16179.0535
2050-05-07 13:00:00,1544.56354,1471.39212,685.94148,26083.2535,7279.0449,10947.7514,16891.9611
2050-05-07 14:00:00,1598.0974700000006,1522.39074,709.71572,26987.2714,7531.3379,11327.1953,17477.4036
2050-05-07 15:00:00,1638.48161,1560.862,727.65097,27669.2553,7721.651999999999,11613.4532,17919.0686
2050-05-07 16:00:00,1653.39989,1575.07248,734.27555,27921.1561,7791.9562,11719.1853,18082.2077
2050-05-07 17:00:00,1619.95684,1543.21511,719.4242919999997,27356.425,7634.34187,11482.14804,17716.4806
2050-05-07 18:00:00,1562.372884,1488.35783,693.85154,26384.0019,7362.97177,11073.99676,17086.7291
2050-05-07 19:00:00,1549.119351,1475.733116,687.9645790000003,26160.1909,7300.50917,10980.04865,16941.769360000002
2050-05-07 20:00:00,1501.0499630000004,1429.939083,666.617022,25348.4158,7073.97052,10639.339,16416.07006
2050-05-07 21:00:00,1386.950995,1321.248246,615.945329,23421.6141,6536.25557,9830.61378,15168.24263
2050-05-07 22:00:00,1247.726643,1188.617663,554.115236,21070.5256,5880.15069,8843.7983,13645.62337
2050-05-07 23:00:00,1138.135909,1084.219394,505.446749,19219.84835,5363.67423,8067.033240000002,12447.08885
2050-05-08 00:00:00,1072.798973,1021.976658,476.42991700000016,18116.48425,5055.75791,7603.92284,11732.54347
2050-05-08 01:00:00,1030.246806,981.44052,457.53269000000006,17397.91437,4855.22571,7302.32667,11267.1824
2050-05-08 02:00:00,1006.9903019999999,959.286048,447.204858,17005.18104,4745.62843,7137.4800099999975,11012.83294
2050-05-08 03:00:00,1013.04341,965.052972,449.892922,17107.3908,4774.14968,7180.376340000002,11079.03486
2050-05-08 04:00:00,1070.6500460000002,1019.9301720000001,475.476352,18080.2085,5045.63764,7588.698490000002,11709.03864
