hour,EFS2020,EFS2030,EFS2040,EFS2050
5347,69111.664,76227.406,83931.672,92620.883
5348,66402.688,73238.25,80640.203,88990.813
5349,63512.527,70047.992,77123.43,85107.094
5350,59162.055,65247.945,71835.133,79268.57
5351,54494.25,60097.688,66160.742,73003.188
5352,50448.551,55633.992,61243.086,67574.156
5353,47313.133,52174.309,57431.039,63365.004
5354,45096.797,49728.898,54736.953,60390.938
5355,43447.66,47909.422,52732.551,58178.09
5356,42413.141,46768.086,51475.219,56789.898
5357,42289.961,46632.301,51325.992,56625.598
5358,42713.098,47099.457,51841.008,57193.723
5359,43058.918,47481.648,52263.191,57661.352
5360,46269.051,51024.434,56168.828,61976.063
5361,50636.668,55844.582,61481.543,67844.18
5362,55569.188,61287.914,67480.539,74469.055
5363,60409.848,66629.727,73366.781,80967.711
5364,64773.184,71444.633,78672.344,86825.391
5365,68370.75,75413.922,83044.531,91651.109
5366,71325.094,78672.945,86633.688,95612.016
5367,73333.016,80887.57,89071.797,98301.813
5368,74416.102,82081.617,90385.484,99749.727
5369,74296.828,81949.531,90238.313,99585.563
5370,72687.117,80172.922,88280.305,97422.828
5371,69713.469,76891.875,84664.609,93430.289
5372,67429.891,74372.5,81890.477,90370.133
5373,64718.352,71380.602,78593.039,86728.164
5374,60643.984,66885.273,73640,81258.672
5375,56267.656,62056.879,68319.992,75384.078
5376,52211.496,57581.414,63388.734,69939.422
5377,49048.539,54091.488,59543.477,65693.656
5378,46681.449,51479.672,56665.703,62516.242
5379,44987.477,49610.543,54606.086,60242.09
5380,43854.48,48360.75,53229.484,58722.379
5381,43390.277,47848.852,52665.961,58100.52
5382,43393.402,47852.211,52669.035,58102.602
5383,43332.168,47784.406,52594.535,58021.27
5384,46253.145,51006.934,56146.035,61944.625
5385,50816.137,56041.836,61695.332,68074.375
5386,55834.492,61579.543,67798.922,74816.031
5387,60898.992,67167.883,73957.344,81616.641
5388,65687.68,72452.148,79780.703,88047.008
5389,69605.945,76775.273,84543.344,93304.977
5390,72547.336,80020.883,88119.117,97251.914
5391,74419.273,82086.422,90394.797,99763.859
5392,75637.711,83431.656,91876.703,101399.24
5393,75633.195,83425.922,91869.383,101389.84
5394,73542.609,81117.711,89324.031,98578.156
5395,70288.188,77525.789,85365.023,94206.813
5396,68358.852,75396.484,83019.609,91619.969
5397,65947.391,72735.148,80085.93,88379.727
5398,61486.836,67813.805,74663.773,82392.109
5399,56763.543,62603.113,68923.844,76055.563
5400,52910.012,58351.621,64239.867,70884.07
5401,50303.848,55476.508,61072.766,67387.859
5402,48548.387,53540.379,58941.09,65035.398
5403,47506.48,52391.316,57676.191,63639.848
5404,47240.43,52098.242,57354.094,63284.918
5405,48449.945,53433.043,58825.461,64910.313
5406,50545.203,55744.504,61372.617,67723.742
5407,51477.289,56772.172,62503.859,68972.555
5408,54109.398,59676.637,65704.43,72506.781
5409,58474.043,64493.195,71012.344,78367.055
5410,63099.031,69596.813,76635.891,84575.484
5411,67526.609,74481.891,82018.258,90517.523
5412,71116.438,78442.688,86381.445,95333.508
5413,74488.367,82162.898,90479.102,99855.188
5414,77216.781,85173.281,93794.961,103515.4
5415,78912.539,87043.875,95855.297,105789.69
5416,79452.164,87638.672,96510.07,106512.7
5417,78605.234,86703.789,95479.438,105374.51
5418,76310.734,84171.43,92687.766,102291.02
5419,73101.711,80630.297,88785.852,97982.719
5420,71108.063,78430.688,86364.453,95313.195
5421,67853.25,74838.203,82404.164,90939.063
5422,62681.965,69132.523,76117.203,83996.484
5423,57227.074,63114.285,69487,76676.477
5424,52750.012,58174.426,64044.211,70667.289
5425,49641.168,54743.977,60264.258,66494.086
5426,47344.992,52210.563,57473.461,63413.348
5427,45895.461,50611.613,55712.238,61469.203
5428,45488.363,50162.984,55218.898,60925.41
5429,46648.289,51443.184,56630.531,62485.488
5430,48838.961,53859.969,59292.941,65424.918
5431,49686.891,54794.441,60321.543,66560.664
5432,52550.891,57954.941,63805.09,70408.844
5433,56935.008,62793.055,69137.711,76299.094
5434,61933.781,68309.109,75216.492,83011.422
5435,67031.625,73935.297,81416.688,89857.266
5436,71677.477,79062.547,87067.094,96095.82
5437,75732.367,83536.992,91997.313,101538.73
5438,78769.75,86889.172,95691.313,105617.37
5439,80324.289,88604.602,97581.156,107702.99
5440,80619.219,88929.664,97939.492,108099.34
5441,79708.523,87925.367,96834.305,106879.63
5442,76950.516,84881.914,93480.656,103176.8
5443,73729.102,81327.18,89563.766,98852.445
5444,71568.172,78942.242,86937.219,95955.891
5445,68072.461,75083.398,82682.172,91255.25
5446,62799.137,69264.844,76269.781,84172.523
5447,57336.086,63237.113,69627.781,76837.844
5448,52778.75,58208.43,64085.965,70717.773
5449,49663.18,54770.387,60297.277,66534.266
5450,47250.879,52108.02,57362.914,63294.043
5451,45815.145,50523.969,55617.605,61366.91
5452,45327.754,49986.336,55025.285,60712.816
5453,46428.91,51201.305,56364.344,62192.039
5454,48772.328,53786.668,59212.672,65336.918
5455,49711.844,54822.477,60353.277,66596.758
5456,51690.801,57005.367,62758.602,69254.625
5457,55207.559,60885.473,67034.125,73976.281
5458,59197.77,65287.82,71884.492,79331.953
5459,63051.813,69539.32,76568.297,84503.984
5460,66515.563,73360.039,80776.422,89149.445
5461,69668.773,76838.008,84606.664,93377.195
5462,72172.711,79600.023,87648.172,96733.563
5463,74352.359,82004.945,90297.063,99656.836
5464,75869.594,83679.844,92142.609,101693.55
5465,75667.258,83457.336,91897.758,101422.55
5466,73753.422,81345.18,89569.57,98849.867
5467,70733.555,78012.922,85897.438,94795.195
5468,68987.32,76086.242,83776.164,92456.008
5469,66346.031,73171.773,80564.367,88908.32
5470,61809.738,68167.688,75051.203,82819.859
5471,56698.938,62529.469,68839.695,75961.484
5472,52632.172,58043.184,63897.836,70505.727
5473,49849.688,54973.559,60516.258,66772.094
5474,47989.996,52922.309,58257.438,64279.195
5475,46883.07,51701.332,56912.984,62795.359
5476,46470.125,51245.934,56411.734,62242.539
5477,47748.422,52656.945,57967.5,63961.207
5478,50201.535,55363.594,60950.285,67255.734
5479,51016.652,56262.148,61939.777,68348.766
5480,53254.684,58731.195,64659.867,71352.648
5481,56900.777,62753.695,69091.68,76246.008
5482,61126.969,67416.922,74230.609,81920.883
5483,64830.449,71501.906,78731.273,86891.203
5484,67626.211,74585.094,82126.938,90640.109
5485,70149.125,77367.367,85191.281,94023.359
5486,72027.703,79440.023,87473.508,96541.398
5487,73415.117,80971.617,89160.609,98403.227
5488,73888.875,81494.977,89736.883,99038.156
5489,73250.117,80791.133,88962.32,98182.992
5490,71378.945,78727.398,86688.953,95671.414
5491,68722.336,75796.164,83459.922,92107.172
5492,67322.008,74251.164,81758.445,90229.961
5493,64980.055,71667.203,78910.102,87082.672
5494,60592.309,66826.781,73577.328,81193.563
5495,55742.035,61475.969,67682.305,74684.125
5496,51859.332,57192.086,62962.289,69472.469
5497,48994.711,54031.43,59480.082,65628.203
5498,46803.563,51613.566,56815.953,62687.031
5499,45615.25,50302.516,55371.402,61092.082
5500,45258.875,49909.832,54939.738,60616.32
5501,46490.465,51269.59,56439.719,62274.391
5502,48854.422,53877.793,59314.094,65449.121
5503,49831.285,54955.316,60501.031,66759.93
5504,52343.363,57728.113,63558.223,70136.969
5505,56300.586,62095.844,68373.492,75455.875
5506,60600.551,66841.633,73604.906,81233.672
5507,64766.047,71439.805,78674.07,86831.305
5508,68591.305,75662.438,83328.391,91969.898
5509,71995.391,79419.961,87469.914,96543.297
5510,74279.805,81941.211,90248.477,99611.281
5511,75859.516,83685.18,92170.602,101733.64
5512,76269.688,84137.922,92669.789,102284.72
5513,75236.539,82998.023,91412.867,100895.88
5514,72591.922,80079.164,88195.703,97342.492
5515,69230.352,76369.32,84107.25,92828.5
5516,67447.094,74400.414,81937.398,90434.492
5517,64775.781,71451.57,78685.797,86842.398
5518,60550.406,66788.539,73546.016,81165.344
5519,56091.84,61868.23,68123.023,75175.688
5520,52167.887,57538.098,63351.172,69906.148
5521,49137.855,54193.961,59664.969,65835.148
5522,46788.879,51601.414,56807.211,62679.098
5523,45138.27,49779.781,54799.434,60461.922
5524,44154.078,48693.453,53601.969,59139.281
5525,44071.445,48602.027,53501.063,59028.188
5526,44608.051,49194.086,54153.547,59748.52
5527,44829.574,49438.664,54423.66,60047.949
5528,47611.816,52508.832,57807.922,63786.477
5529,51496.43,56795.133,62531.086,69002.047
5530,55295.293,60986.629,67149.242,74101.023
5531,58571.832,64602.098,71132.891,78499.234
5532,61193.914,67496.313,74321.688,82018.68
5533,62878.43,69355.688,76369.836,84278.758
5534,63024.449,69516.031,76543.914,84468.75
5535,62264.293,68675.719,75615.547,83442.664
5536,61048.836,67332.625,74132.875,81804.375
5537,59671.348,65812.117,72456.734,79953.188
5538,57548.176,63468.605,69873.633,77100.438
5539,55515.617,61225.625,67402.836,74373.984
5540,54676.102,60299.094,66384.281,73253.664
5541,53189.297,58658.609,64577.27,71258.742
5542,50319.734,55492.59,61089.797,67408.688
5543,47077.059,51915.145,57148.852,63057.801
5544,44156.648,48693.238,53599.301,59138.57
5545,42009.949,46324.844,50989.988,56257.559
5546,40356.945,44500.727,48979.906,54037.93
5547,39181.918,43204.109,47551.133,52460.152
5548,38586.145,42546.73,46826.941,51660.672
5549,38472.156,42421.121,46688.988,51508.914
5550,38803.691,42786.988,47092.434,51954.559
5551,38876.441,42867.219,47181.055,52052.859
5552,41012.207,45222.773,49776.027,54919.035
5553,43984.469,48502.012,53389.324,58909.613
5554,46838.641,51651.398,56859.621,62741.961
5555,49792.539,54911.102,60452.074,66709.305
5556,52983.871,58433.234,64333.793,70995.375
5557,56246.113,62034.07,68303.008,75378.172
5558,59178.227,65270.914,71870.672,79317.305
5559,61537.273,67875.125,74741.008,82485.789
5560,63178.492,69686.898,76737.461,84689.297
5561,63568.918,70117.25,77210.25,85209.117
5562,62175.93,68579.281,75514,83335.367
5563,59801.953,65959.078,72626.617,80148.188
5564,58624.41,64658.836,71195.203,78571.156
5565,56383.508,62185.352,68468.266,75558.938
5566,52293.242,57672.383,63495.707,70068.047
5567,47549.602,52438.449,57728.531,63699.93
5568,43865.613,48373.645,53250.266,58756.105
5569,41322.051,45566.84,50157.398,55341.199
5570,39796.953,43883.965,48302.914,53293.305
5571,39010.234,43015.914,47346.633,52237.656
5572,39087.305,43101.395,47441.379,52342.625
5573,40573.105,44741.207,49249.43,54340.375
5574,43361.301,47816.863,52637.867,58081.961
5575,44458.293,49026.242,53969.617,59553.25
5576,47091.984,51933.43,57174.957,63094.699
5577,50796.438,56022.238,61682.531,68073.727
5578,55086.898,60757.031,66900.953,73836.797
5579,59209.094,65305.555,71912.742,79370.102
5580,62949.211,69432.227,76459.609,84389.773
5581,66423.391,73265.539,80682.914,89052.273
5582,69180.734,76307.781,84034.016,92751.055
5583,71067.25,78389.102,86326.063,95280.383
5584,71850.258,79252.563,87275.883,96326.984
5585,71214.148,78550.352,86501.602,95470.898
5586,68989.805,76095.648,83796.031,92482.688
5587,65647.875,72407.82,79733.063,87997.883
5588,63719.969,70281.328,77393.719,85420.148
5589,60563.941,66799.078,73556.742,81183.141
5590,55457.082,61164.781,67348.188,74326.086
5591,50269.605,55441.137,61041.031,67360.641
5592,46185.676,50935.141,56075.586,61877.109
5593,43456.762,47923.758,52756.449,58211.141
5594,41563.805,45835.059,50454.984,55670.16
5595,40363.414,44510.496,48995.324,54058.246
5596,40324.238,44467.633,48948.305,54006.52
5597,41719.77,46007.992,50646.688,55883.035
5598,44393.898,48958.027,53896.938,59472.215
5599,45353.246,50015.379,55060.43,60756.453
5600,46832.426,51647.305,56859.566,62745.289
5601,49416.352,54498.566,60002.926,66218.93
5602,52528.629,57932.402,63787.602,70400.047
5603,55450.816,61156.207,67340.289,74324.656
5604,57953.34,63916.75,70382.352,77685.195
5605,60167.02,66358.531,73072.742,80656.836
5606,61622.898,67963.867,74840.703,82609.32
5607,62298.859,68708.492,75659.148,83511.922
5608,62416.125,68836.758,75798.773,83664.727
5609,61559.129,67890.891,74755.508,82511.484
5610,59811.195,65961.563,72628.156,80160.477
5611,57650.668,63577.871,70001.914,77260.461
5612,57234.801,63119.828,69499.266,76707.961
5613,55216.266,60892.945,67044.523,73995.086
5614,51248.57,56516.316,62222.27,68668.688
5615,46782.672,51589.668,56794.125,62673.805
5616,43306.699,47754.824,52568.828,58007.742
5617,41021.855,45234.211,49791.422,54940.406
5618,39509.941,43566.113,47953.266,52910.316
5619,38709.078,42682.773,46980.102,51835.449
5620,38736.465,42713.418,47014.125,51872.949
5621,40415.945,44567.324,49058.484,54131.887
5622,43276.316,47723.051,52535.602,57971.652
5623,44313.469,48866.578,53794.504,59361.5
5624,46002.184,50730.273,55849.082,61631.809
5625,49123.465,54174.711,59646.398,65827.352
5626,53032.336,58488.477,64401.477,71080.07
5627,56923.742,62782.664,69134.727,76308.016
5628,60210.871,66409.32,73131.156,80721.445
5629,63535.23,70077.594,77173.57,85185.289
5630,66195.234,73012.867,80408.383,88757.453
5631,68088.719,75102.125,82709.445,91296.445
5632,68954.422,76056.664,83759.352,92452.906
5633,68078.016,75088.578,82690.789,91271.68
5634,66008.586,72804.352,80171.969,88488.414
5635,62905.992,69380.711,76398.906,84321.914
5636,61599.457,67939.156,74811.398,82570.672
5637,58846.48,64901.5,71462.547,78870.156
5638,54000.152,59554.316,65569.547,72360.836
5639,49062.281,54106.625,59566.707,65731.047
5640,45198.434,49844.027,54870.324,60544.973
5641,42772.879,47167.879,51921.594,57289.008
5642,41110.441,45333.895,49900.906,55057.645
5643,40116.32,44237.195,48692.746,53723.59
5644,40149.734,44274.723,48735.043,53770.918
5645,41800.191,46096.648,50743.934,55990.184
5646,44757.059,49358.863,54338.387,59959.574
5647,45621.348,50311.301,55386.27,61116.094
5648,47720.781,52627.945,57940.078,63938.207
5649,51480.516,56777.348,62514.465,68991.523
5650,55409.996,61113.082,67292.859,74269.258
5651,59096.262,65180.305,71775.25,79220.023
5652,62472.609,68905.813,75881.125,83754.578
5653,65854.883,72638.219,79995.516,88299.648
5654,68300.586,75337.242,82970.383,91585.203
5655,69910.602,77114.07,84928.477,93746.828
5656,70533.766,77801.406,85683.438,94576.25
5657,69573.492,76742.289,84513.875,93277.906
5658,67242.969,74170.289,81677.703,90142.359
5659,64234.23,70849.875,78018.625,86103.063
5660,62999.727,69487.102,76516.953,84446.492
5661,60411.57,66630.93,73368.563,80968.773
5662,56075.434,61847.012,68097.305,75147.5
5663,51330.352,56611.938,62328.293,68775.133
5664,47509.07,52396.273,57683.867,63646.637
5665,44983.086,49608.738,54613.055,60258.859
5666,42979.66,47397.703,52176.031,57567.543
5667,41838.695,46138.977,50789.637,56037.402
5668,41671.281,45954.617,50587.082,55814.32
5669,43276.32,47726.023,52540.023,57972
5670,46078.059,50816.961,55945.664,61732.797
5671,47165.129,52015.355,57264.793,63189.16
5672,49133.605,54187.168,59658.242,65833.773
5673,52167.18,57533.867,63345.512,69905.5
5674,55938.965,61695.316,67931.203,74969.742
5675,59766.922,65919.063,72584.836,80107.242
5676,63184.559,69690.625,76740.844,84695.539
5677,66011.727,72810.367,80177.773,88489.305
5678,68042.977,75052.086,82647.25,91214.852
5679,69548.906,76715.078,84479.852,93236.805
5680,70334.234,77583,85436.992,94292.484
5681,69673.922,76854.93,84634.508,93405.133
5682,67064.43,73974.828,81459.648,89898.398
5683,63960.453,70549.031,77684.383,85730.25
5684,62933.617,69416.023,76437.242,84355.617
5685,60615.93,66858.422,73618.352,81241.633
5686,56993.973,62861.672,69213.688,76376.727
5687,52881.543,58324.875,64216.688,70860.969
5688,49188.184,54249.309,59725.773,65902.219
5689,46652.961,51452.055,56643.602,62499.102
5690,44757.992,49361.191,54339.719,59955.121
5691,43478.766,47949.531,52783.957,58236.93
5692,42796.402,47196.617,51954.789,57322.184
5693,43177.301,47617.348,52419.207,57835.641
5694,44144.23,48684.777,53596.301,59135.684
5695,44679.344,49275.613,54248.375,59857.008
5696,47239.508,52100.285,57361.512,63296.281
5697,50893.914,56132.402,61804.914,68203.898
5698,54889.434,60540.945,66662.758,73568.273
5699,58425.43,64442.262,70961.047,78313.961
5700,61360.512,67680.25,74527.555,82250.688
5701,63646.77,70201.633,77303.461,85314.43
5702,65202.145,71916.711,79191.195,87396.961
5703,66301.055,73128.742,80524.875,88867.281
5704,66305.641,73133.297,80528.242,88869.523
5705,65441.789,72179.742,79476.938,87708.836
5706,63571.371,70115.945,77202.664,85197.203
5707,61146.867,67440.906,74256.07,81944.578
5708,60764.688,67020,73794.711,81438.164
5709,58792.523,64844.398,71397.813,78791.109
5710,55635.5,61361.953,67561.883,74555.945
5711,52032.82,57387.563,63183.77,69721.992
5712,48529.066,53522.199,58925.313,65020
5713,45968.219,50696.793,55812.422,61582.918
5714,44018.355,48545.152,53441.43,58964.855
5715,42698.156,47088.691,51836.957,57193.371
5716,41720.168,46009.637,50647.969,55880.465
5717,41632.758,45913.234,50541.863,55763.48
5718,42067.547,46393.184,51070.992,56347.703
5719,42039.211,46361.438,51035.781,56309.055
5720,44774.543,49379.051,54361.543,59983.41
5721,48837.566,53861.848,59301.758,65439.922
5722,53044.25,58503.238,64416.82,71089.477
5723,57074.184,62949.656,69316.594,76500.5
5724,60107.789,66295.18,73000.711,80567.695
5725,62317.613,68731.453,75682.813,83527.953
5726,63688.676,70242.813,77344.133,85357.367
5727,64805.938,71474.805,78698.336,86847.164
5728,65403.988,72133.914,79422.547,87644.031
5729,65093.707,71790.75,79043.055,87224.039
5730,63438.277,69963.422,77028.531,84999.656
5731,61432.84,67751.508,74592.977,82312.484
5732,61174.355,67467.383,74283.094,81974.023
5733,58581.262,64606.34,71130.516,78493.008
5734,54057.156,59615.535,65632.703,72423.352
5735,49354.43,54427.586,59917.578,66113.477
5736,45536.352,50215.281,55276.91,60989.957
5737,43013.078,47432.047,52210.973,57604.957
5738,41453.254,45711.543,50315.91,55512.801
5739,40590.996,44760.473,49268.539,54356.848
5740,40705.402,44887.164,49408.863,54512.547
5741,42720.672,47111.887,51861.816,57222.137
5742,46779.117,51590.414,56797.125,62671.758
5743,47510.48,52395.848,57682.926,63649.965
5744,49267.117,54333.359,59817.375,66007.773
5745,53121.711,58586.531,64503.711,71182.305
5746,57392.602,63298.617,69695.273,76914.203
5747,61644.527,67989.602,74863.523,82619.906
5748,65437.129,72174.398,79474.594,87711.109
5749,68982.641,76086.578,83785.141,92469.883
