,Plant Name,UniqueID_Final,ORIS Plant Code,Boiler/Generator/Committed Unit,Unit ID,CAMD Database UnitID,PlantType,Combustion Turbine/IC Engine,Region Name,State Name,State Code,County,County Code,FIPS5,Capacity (MW),Heat Rate (Btu/kWh),On Line Year,Retirement Year,Firing,Bottom,Cogen?,Modeled Fuels,Wet/DryScrubber,Scrubber_Online_Year,Scrubber Efficiency,NOx Comb Control,NOx Post-Comb Control,SCR_Online_Year,SNCR_Online_Year,PM Control,FlueGasConditioning_Flag,Mercury_Controls,ACI_Online_Year,Mercury_Controls Efficiency,SO2 Permit Rate (lbs/mmBtu),Mode 1 NOx Rate (lbs/mmBtu),Mode 2 NOx Rate (lbs/mmBtu),Mode 3 NOx Rate  (lbs/mmBtu),Mode 4 NOx Rate  (lbs/mmBtu),Hg EMF for BIT,Hg EMF for SUB,Hg EMF for LIG,HCL Removal,DSI Unit,DSI Online Year,CCS,CCS Removal,C2G,C2G Online Year,BART Affected Unit,FuelType,Plant Code_x,Latitude,Longitude,Plant Code_y,Generator ID,Nameplate Energy Capacity (MWh),Maximum Charge Rate (MW),Maximum Discharge Rate (MW),Technology,Efficiency,Minimum Energy Capacity (MWh),FuelPrice($/MMBtu),CO2EmRate(lb/MMBtu),geometry,index_right,OBJECTID,PCA_REG,Shape_Leng,Shape_Area,PCA_Code,RTO_Code,region,FuelType2,hrGroup,MinDownTime(hrs),RampRate(MW/hr),StartCost($),MinLoad(MWh),RandOpCostAdder($/MWh),FOM(2012$/MW/yr),VOM(2012$/MWh),OpCost($/MWh),RegOfferElig,RegOfferCost($/MW),FlexOfferElig,ContOfferElig,YearAddedCE,Retired,YearRetiredByCE,YearRetiredByAge,GAMS Symbol,DataSource,ATBTechnologyType,ThermalOrRenewableOrStorage,CAPEX(2012$/MW),NSPSCompliant,NOxEmRate(lb/MMBtu),SO2EmRate(lb/MMBtu),Lifetime(years),SO2 Scrubber,CoalType,ECAPEX(2012$/MWH),PlantCategory,Max Zonal Cap,Variable Weight
294,Quail Run Energy Center,56349_G_CT2A,56349,G,CT2ACOMBINED,4575.0,Combined Cycle,,ERC_WEST,Texas,48.0,Ector,135.0,48135.0,140.0,8740.0,2002.0,9999.0,,,N,Natural Gas,,,,DLNB,SCR,,,,,,,,,0.02225,0.02225,0.02225,0.02225,,,,,,,,,,,,Natural Gas,56349.0,31.8414,-102.315,,,,,,,,,3.6509190329230177,117.0,POINT (-102.315 31.8414),61.0,62.0,62.0,9.19136542403,2.63378546811,p62,rto10,p62,Combined Cycle,"(8084.0, 8740.0]",4.0,44.52,14292.574477545575,56.0,0.0,13170.0,3.5999999999999996,35.50903234774717,1,0.0,1,1,0,False,False,False,56349+CT2ACOMBINED,,,,,,,,,,,,,,
295,Quail Run Energy Center,56349_G_CT1A,56349,G,CT1ACOMBINED,89698.0,Combined Cycle,,ERC_WEST,Texas,48.0,Ector,135.0,48135.0,342.0,8740.0,2007.0,9999.0,,,N,Natural Gas,,,,DLNB,SCR,,,,,,,,,0.02551,0.02551,0.02551,0.02551,,,,,,,,,,,,Natural Gas,56349.0,31.8414,-102.315,,,,,,,,,3.6509190329230177,117.0,POINT (-102.315 31.8414),61.0,62.0,62.0,9.19136542403,2.63378546811,p62,rto10,p62,Combined Cycle,"(8084.0, 8740.0]",4.0,108.756,34914.7176522899,136.8,0.0,13170.0,3.5999999999999996,35.50903234774717,1,0.0,1,1,0,False,False,False,56349+CT1ACOMBINED,,,,,,,,,,,,,,
296,Austin Gas Recovery,56524_G_GEN1,56524,G,GEN1COMBINED,,Landfill Gas,,ERC_REST,Texas,48.0,Travis,453.0,48453.0,9.6,13500.000000000002,2007.0,9999.0,,,N,Landfill Gas,,,,,,,,,,,,,,0.24082,0.24082,0.24082,0.24082,,,,,,,,,,,,Landfill Gas,56524.0,30.3344,-97.6217,,,,,,,,,0.0,117.00000000000001,POINT (-97.6217 30.3344),63.0,64.0,64.0,17.6037588908,6.78793955885,p64,rto10,p64,Landfill Gas,,4.0,9.6,490.03112494441973,3.84,0.0,392820.0,8.75,8.75,0,0.0,1,1,0,True,False,2030,56524+GEN1COMBINED,,,,,,,,,,,,,,
297,Tessman Road,56113_G_1,56113,G,1COMBINED,,Landfill Gas,,ERC_REST,Texas,48.0,Bexar,29.0,48029.0,18.0,13500.0,2004.0,9999.0,,,N,Landfill Gas,,,,,,,,,,,,,,0.24082,0.24082,0.24082,0.24082,,,,,,,,,,,,Landfill Gas,56113.0,29.4289,-98.3433,,,,,,,,,0.0,117.00000000000003,POINT (-98.3433 29.4289),64.0,65.0,65.0,51.695295702,9.56289745704,p65,rto10,p65,Landfill Gas,"(13499.999, 13648.0]",4.0,18.0,918.808359270787,7.2,0.0,392820.0,8.75,8.75,0,0.0,1,1,0,True,False,2025,56113+1COMBINED,,,,,,,,,,,,,,
298,Tessman Road,56113_G_7,56113,G,7COMBINED,,Landfill Gas,,ERC_REST,Texas,48.0,Bexar,29.0,48029.0,5.800000000000001,13535.724137931033,2014.0,9999.0,,,N,Landfill Gas,,,,,,,,,,,,,,0.24082,0.24082,0.24082,0.24082,,,,,,,,,,,,Landfill Gas,56113.0,29.4289,-98.3433,,,,,,,,,0.0,117.0,POINT (-98.3433 29.4289),64.0,65.0,65.0,51.695295702,9.56289745704,p65,rto10,p65,Landfill Gas,"(13499.999, 13648.0]",4.0,5.800000000000001,296.060471320587,2.3200000000000003,0.0,392820.0,8.75,8.75,0,0.0,1,1,0,True,False,2035,56113+7COMBINED,,,,,,,,,,,,,,
299,Rio Grande Valley Sugar Growers,54338_B_1,54338,B,1COMBINED,,Biomass,,ERC_REST,Texas,48.0,Hidalgo,215.0,48215.0,14.0,17397.0,1973.0,9999.0,,,Y,Biomass,,,,,,,,C + WS,,,,,,0.25617,0.25617,0.25617,0.25617,,,,,,,,,,,,Biomass,54338.0,26.269683,-97.867012,,,,,,,,,0.0,91.9,POINT (-97.867012 26.269683),64.0,65.0,65.0,51.695295702,9.56289745704,p65,rto10,p65,Biomass,,4.0,14.0,1429.2574477545575,5.6000000000000005,0.0,105630.0,5.26,5.26,0,0.0,1,1,0,True,False,2025,54338+1COMBINED,,,,,,,,,,,,,,
300,ExxonMobil Baytown Refinery,10436_G_ST34,10436,G,ST34COMBINED,,Non-Fossil Waste,,ERC_REST,Texas,48.0,Harris,201.0,48201.0,9.0,11064.833333333334,1961.0,9999.0,,,N,Non-Fossil Waste,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,Non-Fossil Waste,10436.0,29.753517,-94.997277,,,,,,,,,0.0,160.1,POINT (-94.997277 29.753517),66.0,67.0,67.0,11.5739826538,1.08612173738,p67,rto10,p67,Non-Fossil Waste,"(9842.75, 11414.0]",4.0,9.0,918.808359270787,3.6,0.0,105630.0,5.26,5.26,0,0.0,1,1,0,True,False,2025,10436+ST34COMBINED,,,,,,,,,,,,,,
301,DFW Gas Recovery,50569_G_GEN1,50569,G,GEN1COMBINED,,Landfill Gas,,ERC_REST,Texas,48.0,Denton,121.0,48121.0,5.8,17556.5,1988.0,9999.0,,,N,Landfill Gas,,,,,,,,,,,,,,0.24082,0.24082,0.24082,0.24082,,,,,,,,,,,,Landfill Gas,50569.0,33.019646,-96.961986,,,,,,,,,0.0,117.0,POINT (-96.961986 33.019646),62.0,63.0,63.0,27.0123565705,13.5558014155,p63,rto10,p63,Landfill Gas,"(13499.999, 17557.0]",4.0,5.8,296.06047132058694,2.32,0.0,392820.0,8.75,8.75,0,0.0,1,1,0,True,False,2025,50569+GEN1COMBINED,,,,,,,,,,,,,,
302,DFW Gas Recovery,50569_G_GEN3,50569,G,GEN3COMBINED,,Landfill Gas,,ERC_REST,Texas,48.0,Denton,121.0,48121.0,25.0,13500.0,2009.0,9999.0,,,N,Landfill Gas,,,,,,,,,,,,,,0.24082,0.24082,0.24082,0.24082,,,,,,,,,,,,Landfill Gas,50569.0,33.019646,-96.961986,,,,,,,,,0.0,117.0,POINT (-96.961986 33.019646),62.0,63.0,63.0,27.0123565705,13.5558014155,p63,rto10,p63,Landfill Gas,"(13499.999, 17557.0]",4.0,25.0,1276.1227212094263,10.0,0.0,392820.0,8.75,8.75,0,0.0,1,1,0,True,False,2030,50569+GEN3COMBINED,,,,,,,,,,,,,,
303,,,61363,,1,,Combined Cycle,,,,,,,,400.0,6363.0,2025.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Natural Gas,,,,,,,,,,,,3.6509190329230177,119.0,,,,,,,,,p63,,,4.0,127.2,40835.92707870164,160.0,0.0,24455.34,1.558692,24.78948980648916,1,0.0,1,1,2025,False,,,61363+1,atb,Gas-CC-AvgCF - Mid,thermal,918364.9093,Yes,0.003,0.035,55.0,,,,CC,2499.9975,1.0
304,,,61364,,1,,Combined Cycle,,,,,,,,400.0,6363.0,2025.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Natural Gas,,,,,,,,,,,,3.6509190329230177,119.0,,,,,,,,,p63,,,4.0,127.2,40835.92707870164,160.0,0.0,24455.34,1.558692,24.78948980648916,1,0.0,1,1,2025,False,,,61364+1,atb,Gas-CC-AvgCF - Mid,thermal,918364.9093,Yes,0.003,0.035,55.0,,,,CC,2499.9975,1.0
305,,,61365,,1,,Combined Cycle,,,,,,,,400.0,6363.0,2025.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Natural Gas,,,,,,,,,,,,3.6509190329230177,119.0,,,,,,,,,p63,,,4.0,127.2,40835.92707870164,160.0,0.0,24455.34,1.558692,24.78948980648916,1,0.0,1,1,2025,False,,,61365+1,atb,Gas-CC-AvgCF - Mid,thermal,918364.9093,Yes,0.003,0.035,55.0,,,,CC,2499.9975,1.0
306,,,61366,,1,,Combined Cycle,,,,,,,,400.0,6363.0,2025.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Natural Gas,,,,,,,,,,,,3.6509190329230177,119.0,,,,,,,,,p63,,,4.0,127.2,40835.92707870164,160.0,0.0,24455.34,1.558692,24.78948980648916,1,0.0,1,1,2025,False,,,61366+1,atb,Gas-CC-AvgCF - Mid,thermal,918364.9093,Yes,0.003,0.035,55.0,,,,CC,2499.9975,1.0
307,,,61367,,1,,Combined Cycle,,,,,,,,400.0,6363.0,2025.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Natural Gas,,,,,,,,,,,,3.6509190329230177,119.0,,,,,,,,,p63,,,4.0,127.2,40835.92707870164,160.0,0.0,24455.34,1.558692,24.78948980648916,1,0.0,1,1,2025,False,,,61367+1,atb,Gas-CC-AvgCF - Mid,thermal,918364.9093,Yes,0.003,0.035,55.0,,,,CC,2499.9975,1.0
308,,,61368,,1,,Combined Cycle,,,,,,,,400.0,6363.0,2025.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Natural Gas,,,,,,,,,,,,3.6509190329230177,119.0,,,,,,,,,p63,,,4.0,127.2,40835.92707870164,160.0,0.0,24455.34,1.558692,24.78948980648916,1,0.0,1,1,2025,False,,,61368+1,atb,Gas-CC-AvgCF - Mid,thermal,918364.9093,Yes,0.003,0.035,55.0,,,,CC,2499.9975,1.0
309,,,61369,,1,,Combined Cycle,,,,,,,,400.0,6363.0,2025.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Natural Gas,,,,,,,,,,,,3.6509190329230177,119.0,,,,,,,,,p63,,,4.0,127.2,40835.92707870164,160.0,0.0,24455.34,1.558692,24.78948980648916,1,0.0,1,1,2025,False,,,61369+1,atb,Gas-CC-AvgCF - Mid,thermal,918364.9093,Yes,0.003,0.035,55.0,,,,CC,2499.9975,1.0
310,,,61370,,1,,Combined Cycle,,,,,,,,400.0,6363.0,2025.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Natural Gas,,,,,,,,,,,,3.6509190329230177,119.0,,,,,,,,,p63,,,4.0,127.2,40835.92707870164,160.0,0.0,24455.34,1.558692,24.78948980648916,1,0.0,1,1,2025,False,,,61370+1,atb,Gas-CC-AvgCF - Mid,thermal,918364.9093,Yes,0.003,0.035,55.0,,,,CC,2499.9975,1.0
311,,,61371,,1,,Combined Cycle,,,,,,,,99.18333427038988,6363.0,2025.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Natural Gas,,,,,,,,,,,,3.6509190329230177,119.0,,,,,,,,,p63,,,4.0,127.2,40835.92707870164,160.0,0.0,24455.34,1.558692,24.78948980648916,1,0.0,1,1,2025,False,,,61371+1,atb,Gas-CC-AvgCF - Mid,thermal,918364.9093,Yes,0.003,0.035,55.0,,,,CC,2499.9975,1.0
312,,,61372,,1,,Combined Cycle,,,,,,,,400.0,6363.0,2025.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Natural Gas,,,,,,,,,,,,3.6509190329230177,119.0,,,,,,,,,p65,,,4.0,127.2,40835.92707870164,160.0,0.0,24455.34,1.558692,24.78948980648916,1,0.0,1,1,2025,False,,,61372+1,atb,Gas-CC-AvgCF - Mid,thermal,918364.9093,Yes,0.003,0.035,55.0,,,,CC,2499.9975,1.0
313,,,61373,,1,,Combined Cycle,,,,,,,,400.0,6363.0,2025.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Natural Gas,,,,,,,,,,,,3.6509190329230177,119.0,,,,,,,,,p65,,,4.0,127.2,40835.92707870164,160.0,0.0,24455.34,1.558692,24.78948980648916,1,0.0,1,1,2025,False,,,61373+1,atb,Gas-CC-AvgCF - Mid,thermal,918364.9093,Yes,0.003,0.035,55.0,,,,CC,2499.9975,1.0
314,,,61374,,1,,Combined Cycle,,,,,,,,400.0,6363.0,2025.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Natural Gas,,,,,,,,,,,,3.6509190329230177,119.0,,,,,,,,,p65,,,4.0,127.2,40835.92707870164,160.0,0.0,24455.34,1.558692,24.78948980648916,1,0.0,1,1,2025,False,,,61374+1,atb,Gas-CC-AvgCF - Mid,thermal,918364.9093,Yes,0.003,0.035,55.0,,,,CC,2499.9975,1.0
315,,,61375,,1,,Combined Cycle,,,,,,,,400.0,6363.0,2025.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Natural Gas,,,,,,,,,,,,3.6509190329230177,119.0,,,,,,,,,p65,,,4.0,127.2,40835.92707870164,160.0,0.0,24455.34,1.558692,24.78948980648916,1,0.0,1,1,2025,False,,,61375+1,atb,Gas-CC-AvgCF - Mid,thermal,918364.9093,Yes,0.003,0.035,55.0,,,,CC,2499.9975,1.0
316,,,61376,,1,,Combined Cycle,,,,,,,,400.0,6363.0,2025.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Natural Gas,,,,,,,,,,,,3.6509190329230177,119.0,,,,,,,,,p65,,,4.0,127.2,40835.92707870164,160.0,0.0,24455.34,1.558692,24.78948980648916,1,0.0,1,1,2025,False,,,61376+1,atb,Gas-CC-AvgCF - Mid,thermal,918364.9093,Yes,0.003,0.035,55.0,,,,CC,2499.9975,1.0
317,,,61377,,1,,Combined Cycle,,,,,,,,400.0,6363.0,2025.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Natural Gas,,,,,,,,,,,,3.6509190329230177,119.0,,,,,,,,,p65,,,4.0,127.2,40835.92707870164,160.0,0.0,24455.34,1.558692,24.78948980648916,1,0.0,1,1,2025,False,,,61377+1,atb,Gas-CC-AvgCF - Mid,thermal,918364.9093,Yes,0.003,0.035,55.0,,,,CC,2499.9975,1.0
318,,,61378,,1,,Combined Cycle,,,,,,,,400.0,6363.0,2025.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Natural Gas,,,,,,,,,,,,3.6509190329230177,119.0,,,,,,,,,p65,,,4.0,127.2,40835.92707870164,160.0,0.0,24455.34,1.558692,24.78948980648916,1,0.0,1,1,2025,False,,,61378+1,atb,Gas-CC-AvgCF - Mid,thermal,918364.9093,Yes,0.003,0.035,55.0,,,,CC,2499.9975,1.0
319,,,61379,,1,,Combined Cycle,,,,,,,,400.0,6363.0,2025.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Natural Gas,,,,,,,,,,,,3.6509190329230177,119.0,,,,,,,,,p65,,,4.0,127.2,40835.92707870164,160.0,0.0,24455.34,1.558692,24.78948980648916,1,0.0,1,1,2025,False,,,61379+1,atb,Gas-CC-AvgCF - Mid,thermal,918364.9093,Yes,0.003,0.035,55.0,,,,CC,2499.9975,1.0
320,,,61380,,1,,Combined Cycle,,,,,,,,400.0,6363.0,2025.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Natural Gas,,,,,,,,,,,,3.6509190329230177,119.0,,,,,,,,,p65,,,4.0,127.2,40835.92707870164,160.0,0.0,24455.34,1.558692,24.78948980648916,1,0.0,1,1,2025,False,,,61380+1,atb,Gas-CC-AvgCF - Mid,thermal,918364.9093,Yes,0.003,0.035,55.0,,,,CC,2499.9975,1.0
321,,,61381,,1,,Combined Cycle,,,,,,,,400.0,6363.0,2025.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Natural Gas,,,,,,,,,,,,3.6509190329230177,119.0,,,,,,,,,p65,,,4.0,127.2,40835.92707870164,160.0,0.0,24455.34,1.558692,24.78948980648916,1,0.0,1,1,2025,False,,,61381+1,atb,Gas-CC-AvgCF - Mid,thermal,918364.9093,Yes,0.003,0.035,55.0,,,,CC,2499.9975,1.0
322,,,61382,,1,,Combined Cycle,,,,,,,,143.8019096638186,6363.0,2025.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Natural Gas,,,,,,,,,,,,3.6509190329230177,119.0,,,,,,,,,p65,,,4.0,127.2,40835.92707870164,160.0,0.0,24455.34,1.558692,24.78948980648916,1,0.0,1,1,2025,False,,,61382+1,atb,Gas-CC-AvgCF - Mid,thermal,918364.9093,Yes,0.003,0.035,55.0,,,,CC,2499.9975,1.0
323,,,61383,,1,,Combined Cycle,,,,,,,,400.0,6363.0,2025.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Natural Gas,,,,,,,,,,,,3.6509190329230177,119.0,,,,,,,,,p67,,,4.0,127.2,40835.92707870164,160.0,0.0,24455.34,1.558692,24.78948980648916,1,0.0,1,1,2025,False,,,61383+1,atb,Gas-CC-AvgCF - Mid,thermal,918364.9093,Yes,0.003,0.035,55.0,,,,CC,2499.9975,1.0
324,,,61384,,1,,Combined Cycle,,,,,,,,7.1005500000000055,6363.0,2025.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Natural Gas,,,,,,,,,,,,3.6509190329230177,119.0,,,,,,,,,p67,,,4.0,127.2,40835.92707870164,160.0,0.0,24455.34,1.558692,24.78948980648916,1,0.0,1,1,2025,False,,,61384+1,atb,Gas-CC-AvgCF - Mid,thermal,918364.9093,Yes,0.003,0.035,55.0,,,,CC,2499.9975,1.0
465,,,61525,,1,,Combined Cycle CCS,,,,,,,,340.0,6416.0,2035.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Natural Gas,,,,,,,,,,,,3.6509190329230177,11.9,,,,,,,,,p67,,,4.0,108.12,34710.5380168964,136.0,0.0,55270.86,4.873152,28.29744851523408,1,0.0,1,1,2035,False,,,61525+1,atb,Gas-CC-CCS-AvgCF - Mid,thermal,1805299.148,Yes,0.003,0.035,55.0,,,,CCS,2941.173529411765,1.0
466,,,61526,,1,,Combined Cycle CCS,,,,,,,,340.0,6416.0,2035.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Natural Gas,,,,,,,,,,,,3.6509190329230177,11.9,,,,,,,,,p67,,,4.0,108.12,34710.5380168964,136.0,0.0,55270.86,4.873152,28.29744851523408,1,0.0,1,1,2035,False,,,61526+1,atb,Gas-CC-CCS-AvgCF - Mid,thermal,1805299.148,Yes,0.003,0.035,55.0,,,,CCS,2941.173529411765,1.0
467,,,61527,,1,,Combined Cycle CCS,,,,,,,,340.0,6416.0,2035.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Natural Gas,,,,,,,,,,,,3.6509190329230177,11.9,,,,,,,,,p67,,,4.0,108.12,34710.5380168964,136.0,0.0,55270.86,4.873152,28.29744851523408,1,0.0,1,1,2035,False,,,61527+1,atb,Gas-CC-CCS-AvgCF - Mid,thermal,1805299.148,Yes,0.003,0.035,55.0,,,,CCS,2941.173529411765,1.0
468,,,61528,,1,,Combined Cycle CCS,,,,,,,,340.0,6416.0,2035.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Natural Gas,,,,,,,,,,,,3.6509190329230177,11.9,,,,,,,,,p67,,,4.0,108.12,34710.5380168964,136.0,0.0,55270.86,4.873152,28.29744851523408,1,0.0,1,1,2035,False,,,61528+1,atb,Gas-CC-CCS-AvgCF - Mid,thermal,1805299.148,Yes,0.003,0.035,55.0,,,,CCS,2941.173529411765,1.0
469,,,61529,,1,,Combined Cycle CCS,,,,,,,,340.0,6416.0,2035.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Natural Gas,,,,,,,,,,,,3.6509190329230177,11.9,,,,,,,,,p67,,,4.0,108.12,34710.5380168964,136.0,0.0,55270.86,4.873152,28.29744851523408,1,0.0,1,1,2035,False,,,61529+1,atb,Gas-CC-CCS-AvgCF - Mid,thermal,1805299.148,Yes,0.003,0.035,55.0,,,,CCS,2941.173529411765,1.0
470,,,61530,,1,,Combined Cycle CCS,,,,,,,,340.0,6416.0,2035.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Natural Gas,,,,,,,,,,,,3.6509190329230177,11.9,,,,,,,,,p67,,,4.0,108.12,34710.5380168964,136.0,0.0,55270.86,4.873152,28.29744851523408,1,0.0,1,1,2035,False,,,61530+1,atb,Gas-CC-CCS-AvgCF - Mid,thermal,1805299.148,Yes,0.003,0.035,55.0,,,,CCS,2941.173529411765,1.0
471,,,61531,,1,,Combined Cycle CCS,,,,,,,,233.3901419630973,6416.0,2035.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Natural Gas,,,,,,,,,,,,3.6509190329230177,11.9,,,,,,,,,p67,,,4.0,108.12,34710.5380168964,136.0,0.0,55270.86,4.873152,28.29744851523408,1,0.0,1,1,2035,False,,,61531+1,atb,Gas-CC-CCS-AvgCF - Mid,thermal,1805299.148,Yes,0.003,0.035,55.0,,,,CCS,2941.173529411765,1.0
704,,,61764,,1,,Combined Cycle CCS,,,,,,,,340.0,6170.0,2040.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Natural Gas,,,,,,,,,,,,3.6509190329230177,11.9,,,,,,,,,p63,,,4.0,108.12,34710.5380168964,136.0,0.0,54106.31999999999,4.765656,27.291826433135018,1,0.0,1,1,2040,False,,,61764+1,atb,Gas-CC-CCS-AvgCF - Mid,thermal,1683505.299,Yes,0.003,0.035,55.0,,,,CCS,2941.173529411765,1.0
705,,,61765,,1,,Combined Cycle CCS,,,,,,,,340.0,6170.0,2040.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Natural Gas,,,,,,,,,,,,3.6509190329230177,11.9,,,,,,,,,p63,,,4.0,108.12,34710.5380168964,136.0,0.0,54106.31999999999,4.765656,27.291826433135018,1,0.0,1,1,2040,False,,,61765+1,atb,Gas-CC-CCS-AvgCF - Mid,thermal,1683505.299,Yes,0.003,0.035,55.0,,,,CCS,2941.173529411765,1.0
706,,,61766,,1,,Combined Cycle CCS,,,,,,,,340.0,6170.0,2040.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Natural Gas,,,,,,,,,,,,3.6509190329230177,11.9,,,,,,,,,p63,,,4.0,108.12,34710.5380168964,136.0,0.0,54106.31999999999,4.765656,27.291826433135018,1,0.0,1,1,2040,False,,,61766+1,atb,Gas-CC-CCS-AvgCF - Mid,thermal,1683505.299,Yes,0.003,0.035,55.0,,,,CCS,2941.173529411765,1.0
707,,,61767,,1,,Combined Cycle CCS,,,,,,,,340.0,6170.0,2040.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Natural Gas,,,,,,,,,,,,3.6509190329230177,11.9,,,,,,,,,p63,,,4.0,108.12,34710.5380168964,136.0,0.0,54106.31999999999,4.765656,27.291826433135018,1,0.0,1,1,2040,False,,,61767+1,atb,Gas-CC-CCS-AvgCF - Mid,thermal,1683505.299,Yes,0.003,0.035,55.0,,,,CCS,2941.173529411765,1.0
708,,,61768,,1,,Combined Cycle CCS,,,,,,,,319.8794293582399,6170.0,2040.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Natural Gas,,,,,,,,,,,,3.6509190329230177,11.9,,,,,,,,,p63,,,4.0,108.12,34710.5380168964,136.0,0.0,54106.31999999999,4.765656,27.291826433135018,1,0.0,1,1,2040,False,,,61768+1,atb,Gas-CC-CCS-AvgCF - Mid,thermal,1683505.299,Yes,0.003,0.035,55.0,,,,CCS,2941.173529411765,1.0
709,,,61769,,1,,Combined Cycle CCS,,,,,,,,340.0,6170.0,2040.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Natural Gas,,,,,,,,,,,,3.6509190329230177,11.9,,,,,,,,,p67,,,4.0,108.12,34710.5380168964,136.0,0.0,54106.31999999999,4.765656,27.291826433135018,1,0.0,1,1,2040,False,,,61769+1,atb,Gas-CC-CCS-AvgCF - Mid,thermal,1683505.299,Yes,0.003,0.035,55.0,,,,CCS,2941.173529411765,1.0
710,,,61770,,1,,Combined Cycle CCS,,,,,,,,340.0,6170.0,2040.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Natural Gas,,,,,,,,,,,,3.6509190329230177,11.9,,,,,,,,,p67,,,4.0,108.12,34710.5380168964,136.0,0.0,54106.31999999999,4.765656,27.291826433135018,1,0.0,1,1,2040,False,,,61770+1,atb,Gas-CC-CCS-AvgCF - Mid,thermal,1683505.299,Yes,0.003,0.035,55.0,,,,CCS,2941.173529411765,1.0
711,,,61771,,1,,Combined Cycle CCS,,,,,,,,340.0,6170.0,2040.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Natural Gas,,,,,,,,,,,,3.6509190329230177,11.9,,,,,,,,,p67,,,4.0,108.12,34710.5380168964,136.0,0.0,54106.31999999999,4.765656,27.291826433135018,1,0.0,1,1,2040,False,,,61771+1,atb,Gas-CC-CCS-AvgCF - Mid,thermal,1683505.299,Yes,0.003,0.035,55.0,,,,CCS,2941.173529411765,1.0
712,,,61772,,1,,Combined Cycle CCS,,,,,,,,340.0,6170.0,2040.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Natural Gas,,,,,,,,,,,,3.6509190329230177,11.9,,,,,,,,,p67,,,4.0,108.12,34710.5380168964,136.0,0.0,54106.31999999999,4.765656,27.291826433135018,1,0.0,1,1,2040,False,,,61772+1,atb,Gas-CC-CCS-AvgCF - Mid,thermal,1683505.299,Yes,0.003,0.035,55.0,,,,CCS,2941.173529411765,1.0
713,,,61773,,1,,Combined Cycle CCS,,,,,,,,340.0,6170.0,2040.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Natural Gas,,,,,,,,,,,,3.6509190329230177,11.9,,,,,,,,,p67,,,4.0,108.12,34710.5380168964,136.0,0.0,54106.31999999999,4.765656,27.291826433135018,1,0.0,1,1,2040,False,,,61773+1,atb,Gas-CC-CCS-AvgCF - Mid,thermal,1683505.299,Yes,0.003,0.035,55.0,,,,CCS,2941.173529411765,1.0
