,p61,p62,p60,p63,p64,p65,p67
2050-06-27 17:00:00,99.0492786160355,99.0492786160355,99.0492786160355,118.71942847168158,118.71942847168158,100.91151420092936,148.87232870986918
2050-06-27 18:00:00,99.0492786160353,99.0492786160353,99.0492786160353,118.71942847168158,118.71942847168158,100.91151420092936,148.87232870986918
2050-06-27 19:00:00,99.0492786160353,99.0492786160353,99.0492786160353,118.71942847168158,118.71942847168158,100.91151420092936,118.71942847168158
2050-06-27 20:00:00,99.0492786160355,99.0492786160355,99.0492786160355,118.71942847168158,118.71942847168158,100.91151420092936,118.71942847168158
2050-06-27 21:00:00,99.0492786160353,99.0492786160353,99.0492786160353,118.71942847168158,118.71942847168158,100.91151420092936,118.71942847168158
2050-06-27 22:00:00,99.0492786160353,99.0492786160355,99.0492786160355,100.91151420092936,100.91151420092936,100.91151420092936,100.91151420092936
2050-06-27 23:00:00,99.0492786160353,99.0492786160353,99.0492786160353,100.91151420092936,100.91151420092936,100.91151420092936,100.91151420092936
2050-06-28 00:00:00,99.0492786160353,99.0492786160353,99.0492786160353,100.91151420092936,100.91151420092936,100.91151420092936,100.91151420092936
2050-06-28 01:00:00,99.0492786160355,99.0492786160355,99.0492786160355,100.91151420092936,100.91151420092936,100.91151420092936,100.91151420092936
2050-06-28 02:00:00,99.0492786160355,99.0492786160355,99.0492786160355,100.91151420092936,100.91151420092936,100.91151420092936,100.91151420092936
2050-06-28 03:00:00,99.0492786160355,99.0492786160355,99.0492786160355,100.91151420092936,100.91151420092936,100.91151420092936,100.91151420092936
2050-06-28 04:00:00,99.0492786160353,99.0492786160353,99.0492786160353,100.91151420092936,100.91151420092936,100.91151420092936,100.91151420092936
2050-06-28 05:00:00,99.0492786160355,99.0492786160353,99.0492786160355,100.91151420092936,100.91151420092902,100.91151420092902,100.91151420092902
2050-06-28 06:00:00,99.0492786160355,99.0492786160353,99.0492786160355,100.91151420092936,100.91151420092936,100.91151420092936,100.91151420092936
2050-06-28 07:00:00,99.0492786160355,99.0492786160355,99.0492786160355,100.91151420092936,100.91151420092936,100.91151420092936,100.91151420092936
2050-06-28 08:00:00,99.0492786160353,99.0492786160353,99.0492786160353,100.91151420092936,100.91151420092936,100.91151420092936,100.91151420092936
2050-06-28 09:00:00,99.0492786160355,99.0492786160355,99.0492786160355,100.91151420092936,100.91151420092936,100.91151420092936,100.91151420092936
2050-06-28 10:00:00,48.534146521857835,48.534146521857835,48.534146521857835,100.91151420092936,100.91151420092936,100.91151420092936,100.91151420092936
2050-06-28 11:00:00,48.53414652185739,48.53414652185739,48.53414652185739,100.91151420092936,100.91151420092936,100.91151420092936,100.91151420092936
2050-06-28 12:00:00,48.53414652185739,48.53414652185739,48.53414652185739,100.91151420092936,100.91151420092936,100.91151420092936,118.71942847168158
2050-06-28 13:00:00,48.53414652185739,48.53414652185729,48.53414652185739,100.91151420092936,100.91151420092936,100.91151420092936,118.71942847168158
2050-06-28 14:00:00,48.53414652185739,48.53414652185739,48.53414652185739,100.91151420092936,100.91151420092936,100.91151420092936,118.71942847168158
2050-06-28 15:00:00,48.534146521857835,48.534146521857835,48.534146521857835,100.91151420092936,100.91151420092936,100.91151420092936,118.71942847168158
